id,InfrastID,WBS,Category,Subcategory,Project Name,Project Description,Project Priority,Funding Needed,address,From,To,LATITUDE,LONGITUDE,Quadrant(s),NE Quadrant,NW Quadrant,SE Quadrant,SW Quadrant,Quadrant Factor,Quadrant Funding Estimated,CD,CD 1,CD 2,CD 3,CD 4,CD 5,CD 6,CD 7,CD 8,CD 9,CD 10,CD 11,CD 12,CW,CD Funding Factor,CD Funding Estimated,NPU 1,NPU 2,NPU 3,NPU 4,NPU 5,Neighborhood 1,Neighborhood 2,Neighborhood 3,Neighborhood 4,Neighborhood 5,Neighborhood 6,Neighborhood 7,Neighborhood 8,Neighborhood 9,Neighborhood 10,Neighborhood 11,Corridor 1,Corridor 2,Corridor 3,Secondary Corridor 1,Secondary Corridor 2,Secondary Corridor 3,Regional Employment Center,Priority and Sub Cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,C82,1.3.4,Roadway,Roadway Resurfacing,East Andrews Drive,Resurfacing from Roswell Road to West Paces Ferry Road,Medium,"$191,500 ",,Roswell Road ,West Paces Ferry Road,33.8436418,-84.3792969,NE,NE,,,,1,"$191,500 ",,,,,,,,,8,,,,,,1,"$191,500 ",B,,,,,South Tuxedo Park,,,,,,,,,,,,,,East Andrews Drive,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,A18,1.3.4,Roadway,Roadway Resurfacing,Forrest Park Road,Resurfacing from Constitution Road to I-285,Medium,"$195,300 ",,Constitution Road,I-285,33.6932263,-84.3601429,SE,,,SE,,1,"$195,300 ",,1,,,,,,,,,,,12,,0.5,"$97,650 ",Z,,,,,Leila Valley,Rebel Valley Forest,South River Gardens,,,,,,,,,,,,Forrest Park Road,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,I28,1.3.4,Roadway,Roadway Resurfacing,Forrest Park Road,Resurfacing from Constitution Road to I-285,Medium,"$195,300 ",,Constitution Road,I-285,33.6932263,-84.3601429,SE,,,SE,,1,"$195,300 ",,1,,,,,,,,,,,12,,0.5,"$97,650 ",Z,,,,,Leila Valley,Rebel Valley Forest,South River Gardens,,,,,,,,,,,,Forrest Park Road,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,I37,1.3.2,Roadway,Roadway Construction,Hirsch Street,Roadway construction on unpaved street from Richard Street to Ethel Street.,Medium,"$200,000 ",,Richard Street ,Ethel Street.,33.7836775,-84.4013363,NW,,NW,,,1,"$200,000 ",9,,,,,,,,9,,,,,,1,"$200,000 ",E,,,,,Home Park,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,1.3.4,Roadway,Roadway Resurfacing,Ottley  Drive,Resurfacing from Armour Drive to Clayton Road,Medium,"$203,600 ",,Armour Drive ,Clayton Road,33.8122105,-84.3774482,NE,NE,,,,1,"$203,600 ",,,,,,,,7,,,,,,,1,"$203,600 ",E,,,,,None,,,,,,,,,,,,,,,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,1.3.2,Roadway,Roadway Construction,Sparta Street,Roadway construction on unpaved street from Avon Avenue to Hartford Place.,Medium,"$220,000 ",,Avon Avenue ,Hartford Place.,33.72222,-84.4147483,SW,,,,SW,1,"$220,000 ",12,,,,,,,,,,,,12,,1,"$220,000 ",X,,,,,Capitol View,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2,1.3.2,Roadway,Roadway Construction,Wallace Drive,Roadway construction on unpaved street from Latona Drive to dead end.,Medium,"$210,000 ",,Latona Drive,dead end.,33.6682706,-84.395336,SW,,,,SW,1,"$210,000 ",12,,,,,,,,,,,,12,,1,"$210,000 ",Z,,,,,Glenrose Heights,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,A10,1.3.2,Roadway,Roadway Construction,Pear Street ,Roadway construction on unpaved street from Grape Street to Martin Street.,Medium,"$200,000 ",,Grape Street ,Martin Street.,33.720253,-84.384208,SE,,,SE,,1,"$200,000 ",1,1,,,,,,,,,,,,,1,"$200,000 ",Y,,,,,South Atlanta,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,1.3.2,Roadway,Roadway Construction,Baylor Street ,Roadway construction on unpaved street from Longley Avenue to Herndon Street.,Medium,"$220,000 ",,Longley Avenue,Herndon Street.,33.7811478,-84.4239745,NW,,NW,,,1,"$220,000 ",3,,,3,,,,,,,,,,,1,"$220,000 ",K,,,,,Knight Park/Howell Station,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,A9,1.3.2,Roadway,Roadway Construction,Mollie Street,Roadway construction on unpaved street from Estoria Street to dead end.,Medium,"$220,000 ",,Estoria Street,dead end.,33.7488453,-84.3630601,SE,,,SE,,1,"$220,000 ","5, 9",,,,,5,,,9,,,,,,1,"$220,000 ",N,,,,,Cabbagetown,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,C28,1.3.4,Roadway,Roadway Resurfacing,Baker Road,Resurfacing from Hamilton E. Holmes Drive to W.  North Avenue,High,"$233,400 ",,Hamilton E. Holmes,W. North Avenue,33.7691343,-84.4719435,NW,,NW,,,1,"$233,400 ","3, 9",,,3,,,,,,9,,,,,0.5,"$116,700 ",J,,,,,Center Hill,Grove Park,,,,,,,,,,,,,Baker Road,,,,High Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,C38,1.3.4,Roadway,Roadway Resurfacing,West Marietta Street,Resurfacing from Marietta Boulevard to Marietta Road,Medium,"$242,700 ",,Marietta Boulevard ,Marietta Road,33.7863349,-84.427899,NW,,NW,,,1,"$242,700 ",,,,3,,,,,,9,,,,,0.5,"$121,350 ",G,K,,,,Knight Park/Howell Station,Rockdale,,,,,,,,,,,,,,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,1.3.4,Roadway,Roadway Resurfacing,Harris Street,Resurfacing from Centennial Olympic Park Drive to Piedmont Avenue.,High,"$223,400 ",,Centennial Olympic Park Drive,Piedmont Avenue.,33.7609897,-84.3920441,"NE, NW",NE,NW,,,0.5,"$111,700 ",,,2,,,,,,,,,,,,1,"$223,400 ",M,,,,,Downtown,,,,,,,,,,,Harris Street,,,,,,,High Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,C63,1.3.2,Roadway,Roadway Construction,Marktwo Place ,Roadway construction on unpaved street from Markone Street to North Avenue.,Medium,"$250,000 ",,Markone Street ,North Avenue.,33.7698144,-84.446979,NW,,NW,,,1,"$250,000 ",3,,,3,,,,,,,,,,,1,"$250,000 ",J,,,,,Grove Park,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,C39,1.3.4,Roadway,Roadway Resurfacing,College Avenue,Resurfacing from Howard Street to City Limits,Medium,"$255,300 ",,Howard Street,City Limits,33.7597593,-84.3231651,NE,NE,,,,1,"$255,300 ",,,,,,5,,,,,,,,,1,"$255,300 ",O,,,,,Kirkwood,,,,,,,,,,,,,,College Avenue,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1,1.3.4,Roadway,Roadway Resurfacing,Defoors Place,Resurfacing from Hills Avenue to Defoors Ferry Road,Medium,"$257,000 ",,Hills Avenue,Defoors Ferry Road,33.8146452,-84.4303933,NW,,NW,,,1,"$257,000 ",,,,,,,,,,9,,,,,1,"$257,000 ",D,,,,,Underwood Hills,,,,,,,,,,,,,,,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,R10,1.3.2,Roadway,Roadway Construction,Wallace Avenue,Roadway construction on unpaved street from Niskey Lake Road to dead end.,Medium,"$250,000 ",,Niskey Lake Road ,dead end.,33.690701,-84.5275425,SW,,,,SW,1,"$250,000 ",11,,,,,,,,,,,11,,,1,"$250,000 ",P,,,,,Fairburn,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,C14,1.3.4,Roadway,Roadway Resurfacing,Tech Parkway,Resurfacing from Northside Drive to North Avenue,Medium,"$255,300 ",,Northside Drive,North Avenue,33.7780099,-84.4074086,NW,,NW,,,1,"$255,300 ",,,2,,,,,,,,,,,,1,"$255,300 ",E,,,,,Georgia Tech,,,,,,,,,,,,,,Tech Parkway,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,C76,1.3.2,Roadway,Roadway Construction,Fisher Road,Roadway construction on unpaved street from Custer Avenue to Sloan Circle.,High,"$270,000 ",,Custer Avenue,Sloan Circle.,33.7170479,-84.3590335,SE,,,SE,,1,"$270,000 ",1,1,,,,,,,,,,,,,1,"$270,000 ",W,,,,,Custer/McDonough/Guice,,,,,,,,,,,,,,,,,,High Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,R8,1.3.2,Roadway,Roadway Construction,6th Street,Roadway construction on unpaved street from Saint Joseph Avenue to Watkins Street.,Medium,"$270,000 ",,Saint Joseph Avenue ,Watkins Street.,33.784842,-84.4726759,NW,,NW,,,1,"$270,000 ",9,,,,,,,,,9,,,,,1,"$270,000 ",G,,,,,Carey Park,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,I38,1.3.4,Roadway,Roadway Resurfacing,Oakland Drive,Resurfacing from Richland to Campbellton Road,High,"$279,200 ",,Richland,Road,33.7307448,-84.4272114,SW,,,,SW,1,"$279,200 ",,,,,4,,,,,,,,,,1,"$279,200 ",S,,,,,Oakland City,Bush Mountain,,,,,,,,,,,,,Oakland Drive,,,,High Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,R1,1.3.4,Roadway,Roadway Resurfacing,Bohler Road,Resurfacing from Defoors Ferry Road to West Wesley Road,Medium,"$272,800 ",,Defoors Ferry Road ,West Wesley Road,33.8141439,-84.4270391,NW,,NW,,,1,"$272,800 ",,,,,,,,,8,9,,,,,0.5,"$136,400 ",C,D,,,,Underwood Hills,Cross Creek,Hanover West,Wesley Battle,,,,,,,,,,,Bohler Road,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,R8,1.3.2,Roadway,Roadway Construction,Saint Johns Circle,Roadway construction on unpaved street from Saint John Avenue northwest to dead end.,Medium,"$270,000 ",,Saint John Avenue ,dead end.,33.700345,-84.401203,SW,,,,SW,1,"$270,000 ",12,,,,,,,,,,,,12,,1,"$270,000 ",Y,,,,,Lakewood Heights,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,1.3.2,Roadway,Roadway Construction,Narrow Street,Roadway construction on unpaved street from Berean Avenue to Cameron Street.,Medium,"$300,000 ",,Berean Avenue ,Cameron Street.,33.7448429,-84.3667088,SE,,,SE,,1,"$300,000 ","5, 9",,,,,5,,,9,,,,,,1,"$300,000 ",W,,,,,Grant Park,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,C12,1.3.2,Roadway,Roadway Construction,Beatie Avenue,Roadway construction on unpaved street from Dill Avenue to Erin Avenue.,Medium,"$280,000 ",,Dill Avenue,Erin Avenue.,33.7182836,-84.4113877,SW,,,,SW,1,"$280,000 ",12,,,,,,,,,,,,12,,1,"$280,000 ",X,,,,,Capitol View,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,C64,1.3.4,Roadway,Roadway Resurfacing,Langston Avenue,Resurfacing from Sylvan Road to Murphy Avenue,Medium,"$299,100 ",,Sylvan Road ,Murphy Avenue,33.7022282,-84.4182917,SW,,,,SW,1,"$299,100 ",,,,,,,,,,,,,12,,1,"$299,100 ",X,,,,,Sylvan Hills,,,,,,,,,,,,,,Langston Avenue,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,R11,1.3.4,Roadway,Roadway Resurfacing,West Wieuca Road,Resurfacing from Loridans Drive to Lake Forrest Drive,Medium,"$287,200 ",,Loridans Drive ,Lake Forrest Drive,33.8714921,-84.3729172,NW,,NW,,,1,"$287,200 ",,,,,,,,7,8,,,,,,0.5,"$143,600 ",B,,,,,East Chastain Park,North Buckhead,,,,,,,,,,,,,West Wieuca Road,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,R12,1.3.2,Roadway,Roadway Construction,3rd Street,Roadway construction on unpaved street from Grand Avenue  to First Avenue.,Medium,"$280,000 ",,Grand Avenue,First Avenue.,33.675001,-84.404754,SW,,,,SW,1,"$280,000 ",12,,,,,,,,,,,,12,,1,"$280,000 ",X,,,,,Hammond Park,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,R9,1.3.2,Roadway,Roadway Construction,Moore Street,Roadway construction on unpaved street from Perry Boulevard to Main Street.,Medium,"$300,000 ",,Perry Boulevard,Main Street.,33.8049821,-84.4667727,NW,,NW,,,1,"$300,000 ",9,,,,,,,,,9,,,,,1,"$300,000 ",G,,,,,Scott's Crossing,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,R11,1.3.2,Roadway,Roadway Construction,George Street,Roadway construction on unpaved street from Memorial Drive to Biggers Street.,Medium,"$300,000 ",,Memorial Drive,Biggers Street.,33.7468127,-84.3758695,SE,,,SE,,1,"$300,000 ","5, 9",,,,,5,,,9,,,,,,1,"$300,000 ",W,,,,,Grant Park,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,R8,1.3.2,Roadway,Roadway Construction,Lake Avenue,Roadway construction on unpaved street from Stanton Road to dead end.,Medium,"$310,000 ",,Stanton Road ,dead end.,33.7062018,-84.4438357,SW,,,,SW,1,"$310,000 ",11,,,,,,,,,,,11,,,1,"$310,000 ",R,,,,,Undesignated,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,R12,1.3.4,Roadway,Roadway Resurfacing,East Cleveland Avenue,Resurfacing from Metropolitan Parkway to Springdale Road,Medium,"$301,600 ",,Metropolitan Parkway,Springdale Road,33.6925136,-84.4023658,SW,,,,SW,1,"$301,600 ",,,,,,,,,,,,,12,,1,"$301,600 ",X,,,,,Perkerson ,,,,,,,,,,,East Cleveland Avenue,,,,,,,Medium Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,R1,1.3.2,Roadway,Roadway Construction,Stevens Street (Grover Avenue),Roadway construction on unpaved street from Mary George Avenue to dead end.,Medium,"$300,000 ",,Mary George Avenue ,dead end.,33.8013485,-84.4617766,NW,,NW,,,1,"$300,000 ",9,,,,,,,,,9,,,,,1,"$300,000 ",G,,,,,Scott's Crossing,,,,,,,,,,,,,,,,,,Medium Roadway Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,#REF!,1.3.4,Roadway,Roadway Resurfacing,Ellsworth Industrial Boulevard,Resurfacing from Huff Road to Dead End,High,"$352,000 ",,Huff Road,Dead End,33.7888978,-84.4263612,NW,,NW,,,1,"$352,000 ",,,,,,,,,,9,,,,,1,"$352,000 ",D,,,,,Underwood Hills,Blandtown,,,,,,,,,,,,,,,,,High Roadway Resurfacing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
